employee_id,department,legacy_entity_code,role_level,hipo_flag,tenure_months,tenure_bucket,survey_response_rate,dt_probability,lr_probability
E12671,Risk & Compliance,NovaCorp-Origin,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5356953534499316
E12815,Risk & Compliance,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5356203642945385
E12205,Risk & Compliance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.5355304751347231
E12293,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5347044510260273
E12903,Retail Banking,NovaCorp-Origin,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5340662000727004
E12010,Insurance,NovaCorp-Origin,1,1,18,1-2y,0.75,0.6996249652745679,0.5339480144098042
E12551,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5335521792761224
E13215,Risk & Compliance,NovaCorp-Origin,1,0,15,1-2y,0.6666666666666666,0.6996249652745679,0.5335135760673513
E12762,Wealth Management,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5332766492849286
E11269,Wealth Management,Entity_B,1,1,19,1-2y,0.75,0.6996249652745679,0.5330367008841799
E12337,Wealth Management,Entity_B,3,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5317754016616377
E13079,Corporate Operations,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5317398732085549
E12637,Insurance,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.531553222098253
E12378,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5308238383733785
E13117,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5300160772195138
E12176,Insurance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.5284005704432667
E12562,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5274311670792716
E12309,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.527239127697464
E11471,Retail Banking,Entity_B,1,1,19,1-2y,0.75,0.6996249652745679,0.5271496168679626
E12656,Wealth Management,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5271327166507344
E13145,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5264788786830252
E11957,Risk & Compliance,Entity_B,5,0,18,1-2y,0.75,0.6996249652745679,0.5262478426159162
E11723,Corporate Operations,Entity_B,1,1,19,1-2y,0.75,0.6996249652745679,0.5252841079738582
E12516,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.525156875010081
E11852,Risk & Compliance,Entity_B,1,1,18,1-2y,0.75,0.6996249652745679,0.524966444528381
E13058,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5243335643366385
E12102,Retail Banking,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.5240333613618358
E11241,Corporate Operations,NovaCorp-Origin,1,0,20,1-2y,0.75,0.6996249652745679,0.5236260077509314
E12817,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5233646644925142
E12505,Insurance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5218122384126115
E12467,Corporate Operations,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5206682207432134
E12139,Corporate Operations,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.5205833621193451
E12805,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5205457752391733
E12944,Insurance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5204052391512788
E11616,Risk & Compliance,NovaCorp-Origin,2,0,19,1-2y,0.75,0.6996249652745679,0.5186290797863002
E11192,Corporate Operations,NovaCorp-Origin,1,0,22,1-2y,0.75,0.6996249652745679,0.5185715006795086
E12402,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.517368067826375
E12089,Executive Leadership,Entity_B,7,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.5171048857308621
E12224,Technology,NovaCorp-Origin,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5164414270061571
E13067,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5159256352470423
E12070,Technology,Entity_B,2,1,18,1-2y,0.75,0.6996249652745679,0.5157307630247328
E12330,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5145470566976604
E13056,Wealth Management,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5142183663753417
E11699,Risk & Compliance,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.5138000781505977
E11235,Retail Banking,NovaCorp-Origin,1,0,20,1-2y,0.75,0.6996249652745679,0.5137598510022883
E12930,Retail Banking,NovaCorp-Origin,3,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5136400437525244
E12988,Insurance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5130428292160963
E12274,Corporate Operations,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5125122835866883
E12468,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5123762914230592
E12096,Insurance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.511842066380179
E12634,Risk & Compliance,Entity_B,3,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5109759989565373
E11577,Corporate Operations,Entity_B,2,0,19,1-2y,0.75,0.6996249652745679,0.5095975834111686
E13057,Insurance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5093223902147879
E13158,Risk & Compliance,Entity_B,4,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5092670176876535
E13064,Insurance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.509265567208391
E12046,Insurance,Entity_B,3,1,18,1-2y,0.75,0.6996249652745679,0.5077304901482841
E11408,Risk & Compliance,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.5076311929524513
E13086,Retail Banking,Entity_B,2,1,16,1-2y,0.6666666666666666,0.6996249652745679,0.5067747618694003
E13022,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5066480692853476
E12715,Technology,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.505604768434507
E12986,Wealth Management,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5055312328600318
E12784,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5047087439576822
E13128,Wealth Management,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5031225076481982
E12760,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5028821547503624
E11552,Wealth Management,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.5024492202501848
E12007,Risk & Compliance,Entity_B,2,0,18,1-2y,0.75,0.6996249652745679,0.5020204870055035
E13143,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5011720139949575
E12376,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.5011434947055525
E12810,Corporate Operations,Entity_B,3,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.5011343727096577
E12167,Risk & Compliance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.5004705971730505
E11826,Corporate Operations,Entity_B,2,0,18,1-2y,0.75,0.6996249652745679,0.5002760836284553
E12744,Wealth Management,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.49991070080155137
E12620,Insurance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4998468498451951
E12328,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4992684364179218
E12992,Insurance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4991006925731965
E13197,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4987711388663582
E12024,Technology,NovaCorp-Origin,1,0,18,1-2y,0.75,0.6996249652745679,0.4987113966218346
E13142,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4985173176677619
E11265,Wealth Management,Entity_B,3,0,19,1-2y,0.75,0.6996249652745679,0.4982228762355674
E12295,Executive Leadership,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.49805935398812623
E11240,Wealth Management,NovaCorp-Origin,1,0,20,1-2y,0.75,0.6996249652745679,0.49729267035350894
E12896,Risk & Compliance,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.49723416504512225
E12977,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.49669977940296434
E12789,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.49650357190347494
E12722,Insurance,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.49584228207513786
E12305,Retail Banking,Entity_B,1,1,17,1-2y,0.6666666666666666,0.6996249652745679,0.4957898512839741
E11229,Retail Banking,NovaCorp-Origin,1,0,20,1-2y,0.75,0.6996249652745679,0.4956464625853401
E11274,Wealth Management,Entity_B,3,0,19,1-2y,0.75,0.6996249652745679,0.49544580094711776
E12751,Wealth Management,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4953165433844722
E12618,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4947206802447597
E12748,Technology,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4944842929250411
E11751,Risk & Compliance,Entity_B,1,0,18,1-2y,0.75,0.6996249652745679,0.49434380093193897
E12312,Insurance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.49431413873514807
E11801,Risk & Compliance,Entity_B,1,0,18,1-2y,0.75,0.6996249652745679,0.4941187266055277
E12475,Wealth Management,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4940591479434634
E12134,Wealth Management,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.4940153250807579
E12279,Risk & Compliance,Entity_B,3,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.49386127819261455
E11587,Technology,Entity_B,3,1,19,1-2y,0.75,0.6996249652745679,0.49354858527880746
E12489,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4934057522155797
E12738,Insurance,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4931472580549659
E11794,Risk & Compliance,Entity_B,2,0,18,1-2y,0.75,0.6996249652745679,0.4930784712536824
E12989,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.49280575166402696
E12684,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.49274799494047733
E11566,Wealth Management,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.4925293350523894
E11972,Wealth Management,Entity_B,1,0,18,1-2y,0.75,0.6996249652745679,0.4923847146005553
E11747,Wealth Management,Entity_B,2,0,19,1-2y,0.75,0.6996249652745679,0.4920804356015127
E12466,Risk & Compliance,Entity_B,3,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4911960201776211
E12147,Risk & Compliance,Entity_B,3,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.49052662032408434
E12218,Risk & Compliance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.4902565825645003
E12001,Corporate Operations,Entity_B,3,0,18,1-2y,0.75,0.6996249652745679,0.4897375693889747
E12996,Corporate Operations,Entity_B,1,1,16,1-2y,0.6666666666666666,0.6996249652745679,0.4893793339755331
E12389,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.488933164149761
E12485,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4888061973891704
E11708,Insurance,NovaCorp-Origin,1,0,19,1-2y,0.75,0.6996249652745679,0.4880128854437494
E11742,Wealth Management,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.48797785621247275
E12631,Wealth Management,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4876146924112923
E12835,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.48735899188804604
E12282,Insurance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4873386331656898
E12253,Technology,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4864439308356098
E12201,Technology,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.48639689223254845
E11943,Risk & Compliance,Entity_B,1,0,18,1-2y,0.75,0.6996249652745679,0.48609663496452615
E12092,Wealth Management,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.4860807817740276
E11940,Risk & Compliance,Entity_B,1,0,18,1-2y,0.75,0.6996249652745679,0.48556254438535573
E12129,Insurance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.4854912310398589
E12270,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4853544102589367
E12358,Risk & Compliance,Entity_B,4,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.48513072993436507
E12507,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.48506240499397635
E12160,Wealth Management,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.4846388004616989
E12113,Risk & Compliance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.4842675343911714
E11275,Risk & Compliance,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.48419089417691635
E13099,Retail Banking,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4839205841233879
E11222,Retail Banking,NovaCorp-Origin,1,0,21,1-2y,0.75,0.6996249652745679,0.48372468468471097
E11453,Corporate Operations,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.483674380325605
E12584,Insurance,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.48349612989643864
E12267,Wealth Management,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.48318695471897255
E12832,Wealth Management,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.48312161422815336
E12123,Wealth Management,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.4831182324371617
E12252,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.48310840361626173
E12196,Insurance,Entity_B,2,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.48244816640770366
E12409,Technology,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4823297718141088
E11194,Risk & Compliance,NovaCorp-Origin,1,0,22,1-2y,0.75,0.6996249652745679,0.481740043805364
E11741,Wealth Management,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.48155290670909745
E11731,Wealth Management,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.48146776767351335
E12437,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.48113463527883804
E11653,Insurance,Entity_B,2,0,19,1-2y,0.75,0.6996249652745679,0.4808167360608979
E12885,Wealth Management,Entity_B,5,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4807913961983839
E12128,Insurance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.480338097232286
E12938,Corporate Operations,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.48018503377238886
E12727,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4800423221806803
E12434,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4797098349399019
E12801,Retail Banking,NovaCorp-Origin,5,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4793018669943295
E12790,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4789452659897493
E11343,Executive Leadership,Entity_B,7,0,19,1-2y,0.75,0.6996249652745679,0.4788522135028288
E11888,Wealth Management,Entity_B,4,0,18,1-2y,0.75,0.6996249652745679,0.4786666760812941
E12236,Executive Leadership,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.47853077551280454
E13009,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.478044950614543
E12213,Risk & Compliance,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.47699399112124935
E12078,Retail Banking,NovaCorp-Origin,1,0,18,1-2y,0.75,0.6996249652745679,0.4764538435436347
E11392,Risk & Compliance,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.4764339622591414
E11602,Risk & Compliance,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.4756578554675557
E13040,Technology,NovaCorp-Origin,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.47560501828868934
E12831,Retail Banking,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.47455302732240057
E12765,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4743895576618919
E11860,Wealth Management,Entity_B,1,0,18,1-2y,0.75,0.6996249652745679,0.4739815641890015
E11934,Risk & Compliance,Entity_B,1,0,18,1-2y,0.75,0.6996249652745679,0.4737375345163247
E12891,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.47372164608814865
E12148,Technology,Entity_B,1,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.47364892255590246
E12259,Wealth Management,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4735345154836789
E12110,Wealth Management,Entity_B,4,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.47352844972784486
E12165,Wealth Management,Entity_B,4,0,18,1-2y,0.6666666666666666,0.6996249652745679,0.47352283069607104
E13156,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.47348621025258425
E12626,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.47331393261168386
E12795,Technology,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4732918458211302
E12724,Retail Banking,Entity_B,3,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4732449809267715
E11245,Corporate Operations,NovaCorp-Origin,4,0,20,1-2y,0.75,0.6996249652745679,0.4730912240363411
E11353,Risk & Compliance,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.4727456111015248
E12687,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4727375165896585
E12609,Wealth Management,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4727218476615011
E11400,Wealth Management,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.4724284719622192
E11592,Corporate Operations,Entity_B,2,0,19,1-2y,0.75,0.6996249652745679,0.47191802233316776
E12858,Risk & Compliance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4716522959618142
E12792,Corporate Operations,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4711892305407365
E13111,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4706141326046429
E12803,Insurance,Entity_B,3,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.47060898612354723
E12483,Retail Banking,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.47056606397373474
E12429,Technology,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.47054188032490507
E12957,Insurance,Entity_B,2,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.47026390257067324
E12263,Risk & Compliance,Entity_B,2,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4702348730123787
E12393,Corporate Operations,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4701921462671512
E11634,Insurance,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.46991202656477854
E12420,Corporate Operations,NovaCorp-Origin,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.46980043976124974
E13094,Insurance,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4694684409157573
E12320,Technology,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.469422605324388
E12313,Insurance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.46889185885810186
E12399,Risk & Compliance,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4687622605154572
E12237,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4687605195064803
E11348,Technology,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.46851663565427976
E11718,Corporate Operations,Entity_B,1,0,19,1-2y,0.75,0.6996249652745679,0.46839476095894245
E11238,Retail Banking,NovaCorp-Origin,3,0,20,1-2y,0.75,0.6996249652745679,0.468385489054571
E12990,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4681340389264421
E12307,Corporate Operations,Entity_B,3,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4672626727013849
E12813,Technology,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.4672447767145795
E13051,Retail Banking,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.467027843161751
E12863,Retail Banking,Entity_B,1,0,16,1-2y,0.6666666666666666,0.6996249652745679,0.46622571609786617
E12616,Retail Banking,Entity_B,1,0,17,1-2y,0.6666666666666666,0.6996249652745679,0.4659511921828452
